1460284,55,133
1411972,14,189
1437110,44,162
1458536,32,122
1424909,16,135
1438289,18,143
1430790,58,125
1466066,36,135
1493777,53,160
1452334,44,120
1464639,49,172
1415517,28,164
1414785,35,174
1420548,14,131
1421881,49,168
1449087,25,123
1402172,27,148
1486126,20,154
1401686,47,136
1451009,42,131
1408575,46,194
1424111,32,191
1466646,33,183
1484190,23,125
1417776,22,132
1445939,20,141
1491976,48,128
1439301,35,161
1476775,35,120
1493787,56,159
1462908,24,133
1491559,33,148
1439798,31,167
1409252,34,149
1437130,17,123
1456224,26,180
1490772,57,156
1439785,13,180
1402714,48,124
1427218,24,189
1438485,51,142
1441056,26,180
1401233,36,174
1440001,37,139
1430846,51,189
1404717,47,121
1482409,16,193
1427055,18,176
1490559,58,178
1416454,33,130
1494693,31,171
1439644,40,170
1495714,47,171
1491816,32,161
1462262,53,187
1463855,57,135
1446228,26,145
1406269,36,164
1483301,42,159
1481811,32,184
1429821,32,195
1462107,40,182
1497820,57,195
1444163,16,142
1422162,31,122
1406527,28,144
1448757,56,152
1400547,23,178
1410565,48,184
1417018,60,144
1451689,25,130
1488538,29,167
1471982,15,132
1448951,35,133
1498227,28,171
1406782,50,138
1476202,50,195
1436454,55,189
1476361,14,157
1468895,31,193
1462655,60,147
1495893,17,143
1444151,30,140
1479162,42,133
1490023,12,167
1455765,22,125
1466626,55,166
1493076,46,171
1441125,35,127
1461460,38,177
1429727,22,189
1405401,22,169
1409315,21,124
1482569,25,160
1463225,56,176
1439371,57,122
1455102,23,170
1402680,34,186
1431448,32,154
1439044,51,141
1402734,32,133
1450924,13,184
1485998,42,149
1445534,47,125
1466472,47,176
1427515,19,164
1407587,39,153
1427248,31,152
1466432,29,161
1436250,18,168
1490563,34,189
1498782,36,130
1458971,41,183
1476849,36,178
1498235,50,132
1472287,32,192
1400170,42,178
1475788,16,194
1490759,26,140
1478970,54,187
1400119,30,170
1495161,46,181
1480368,33,137
1491286,31,195
1494696,51,121
1413011,18,128
1477854,51,148
1413492,44,161
1414536,52,179
1472930,51,151
1485403,20,153
1458797,42,189
1429739,60,141
1487461,32,193
1488764,32,175
1494386,19,162
1474651,46,164
1430456,42,179
1443438,30,195
1403447,34,183
1401378,53,136
1488599,53,121
1425691,44,141
1424104,53,161
1470788,43,167
1489625,32,160
1429835,58,179
1438376,24,148
1448891,60,182
1486815,19,185
1432540,35,123
1487782,19,177
1426540,21,135
1412157,17,137
1428750,42,148
1466775,12,195
1495948,53,121
1495033,47,160
1425256,12,160
1473002,52,181
1436597,39,188
1420856,29,136
1491018,60,167
1406634,55,192
1435298,12,152
1473425,52,122
1406138,19,166
1427089,16,175
1446652,12,166
1441482,18,188
1468124,21,153
1432279,38,139
1481617,18,169
1428697,47,174
1423158,33,127
1474487,38,140
1499243,18,156
1445478,29,148
1412860,60,180
1403497,14,130
1444254,57,186
1437340,16,142
1437494,57,156
1446862,43,126
1424583,49,184
1495117,60,166
1469215,22,186
1423704,35,191
1418877,37,134
1468322,24,159
1431280,13,155
1434413,60,132
1425926,43,171
1469807,51,169
1463325,59,131
1410954,23,169
1475276,31,178
1455906,31,140
1467582,31,123
1474313,21,151
1426199,19,140
1423323,14,187
1424288,55,176
1433806,46,154
1496085,42,145
1434250,16,162
1452064,24,188
1464606,42,174
1475768,35,192
1434835,51,151
1468252,44,166
1483520,31,181
1488761,53,147
1465247,36,186
1418810,48,125
1437241,59,187
1476467,21,131
1473866,20,174
1432240,13,178
1468738,48,166
1428981,24,189
1482001,28,157
1439784,43,121
1441597,36,174
1491027,33,162
1462893,43,170
1496436,55,158
1483577,48,160
1433339,55,169
1479714,51,194
1412457,55,174
1453733,28,168
1404847,32,168
1471002,56,130
1434395,31,181
1435568,51,181
1452828,36,170
1422244,31,172
1462251,38,176
1406607,49,184
1464517,24,178
1413817,19,166
1423714,53,166
1476364,27,183
1420008,18,141
1480569,56,176
1417700,60,147
1490299,57,181
1484805,33,193
1494178,23,147
1493102,35,149
1458764,53,192
1455623,46,195
1497406,28,188
1435218,42,189
1406352,56,190
1430381,18,165
1447586,27,162
1430863,58,121
1449600,50,157
1445727,58,142
1403613,17,180
1405814,33,147
1473007,59,147
1417358,21,136
1474228,50,166
1494181,48,193
1455023,25,179
1491934,55,134
1441980,28,160
1437549,25,152
1479821,55,129
1440023,41,144
1462201,40,188
1434732,60,147
1458925,18,156
1411434,40,179
1487120,38,141
1437349,17,131
1410922,15,184
1412570,29,125
1427305,40,154
1446144,37,136
1459743,57,179
1442870,13,141
1463606,38,134
1495682,31,145
1464531,13,151
1425442,23,127
1414172,43,147
1433574,46,138
1435401,23,191
1452901,33,186
1479566,24,164
1434122,45,169
1408474,41,148
1484869,22,126
1409832,15,125
1456641,32,191
1459533,49,141
1421709,29,179
1467254,50,142
1488947,48,142
1487803,46,120
1472980,13,169
1463061,38,188
1432864,33,176
1435422,59,165
1466866,41,188
1485024,14,192
1409718,34,124
1499583,26,183
1490837,16,127
1433222,21,163
1462731,55,159
1478265,24,131
1433927,53,163
1476730,49,175
1455220,27,135
1478234,42,191
1467924,15,183
1426790,52,176
1486639,60,187
1418290,41,173
1474691,52,172
1429941,20,176
1476156,37,165
1421469,53,120
1445738,32,171
1481004,38,128
1481929,18,131
1435058,43,171
1493298,30,192
1488260,47,137
1499362,19,158
1418144,19,132
1475709,12,123
1493459,20,183
1450355,51,144
1406580,19,177
1458659,49,142
1432448,15,167
1456858,23,124
1421097,40,183
1465623,53,124
1460350,24,184
1450735,39,189
1476148,28,172
1475301,25,190
1446708,46,157
1486065,55,130
1433577,30,194
1458732,25,163
1478809,36,132
1445945,41,122
1405646,20,148
1418120,36,146
1461582,34,179
1472292,32,125
1439512,55,143
1483751,22,181
1404067,50,149
1426121,39,190
1470903,26,138
1492515,37,177
1412044,59,188
1469783,49,187
1467472,18,174
1438569,60,122
1431769,16,154
1445094,51,135
1429266,23,133
1462628,24,161
1413235,22,181
1435637,14,185
1419852,29,186
1416706,21,165
1452556,17,167
1497358,18,171
1454175,50,141
1497507,52,191
1464164,33,183
1419449,56,139
1410371,46,130
1442266,38,139
1425795,51,184
1461534,34,142
1477480,19,127
1426688,15,156
1417675,44,137
1457470,31,142
1464017,49,154
1436993,40,168
1410010,40,178
1488556,60,171
1405294,32,171
1460439,42,167
1451822,48,152
1494244,52,129
1402015,20,194
1491667,19,160
1427930,28,194
1481865,54,172
1447476,40,158
1478524,38,149
1437051,51,139
1440405,55,156
1418783,32,179
1413567,34,122
1459539,43,165
1449325,51,177
1494636,39,138
1488718,38,174
1454735,58,144
1411039,12,124
1463607,45,144
1406432,39,173
1497229,17,147
1427284,19,194
1475505,53,132
1495339,56,130
1452920,12,193
1405114,21,182
1428096,32,146
1443706,25,157
1479422,16,131
1432753,24,182
1453948,42,181
1450428,34,156
1432734,47,191
1444921,17,137
1408423,23,173
1449473,13,152
1443093,44,123
1473849,22,154
1420872,32,129
1462091,52,143
1462567,38,184
1401639,60,155
1438021,17,150
1493699,35,149
1430187,35,150
1472607,20,125
1499964,13,149
1491278,21,133
1407967,39,162
1467276,26,164
1484081,35,159
1480740,49,181
1426245,40,166
1485599,32,127
1411649,15,185
1486452,33,149
1433896,44,181
1486531,27,136
1419963,59,142
1424282,13,153
1473852,29,187
1452665,54,141
1481563,53,194
1481319,20,125
1411812,14,138
1479739,46,180
1472854,44,166
1438523,37,169
1449723,30,134
1478756,37,169
1402846,29,126
1477182,27,163
1452889,17,135
1465574,21,158
1458605,32,188
1463907,55,136
1447404,50,147
1401520,41,120
1476653,13,193
1445814,48,121
1404637,34,191
1462971,29,158
1448283,44,120
1412510,33,187
1477086,14,141
1415642,16,152
1461047,50,183
1456012,29,171
1466809,13,162
1485397,24,179
1419826,55,123
1439381,18,125
1478727,39,142
1497864,37,185
1453203,48,121
1470736,12,121
1466133,53,132
1477701,19,146
1479839,29,166
1452918,55,163
1423241,49,142
1492588,52,148
1423106,37,143
1473410,13,193
1486330,43,165
1402421,12,142
1495888,25,193
1407201,45,136
1469921,54,181
1424250,50,126
1439408,16,173
1449000,58,174
1462212,17,131
1427613,47,121
1484344,15,170
1451272,53,193
1475125,31,184
1419921,56,177
1450292,59,179
1406435,18,180
1473496,46,125
1476056,47,163
1493186,51,195
1446770,21,124
1405874,26,132
1449741,48,153
1488087,28,120
1453352,57,124
1460406,33,140
1458099,56,139
1477359,36,158
1486483,32,154
1482816,21,174
1475906,44,183
1499560,28,178
1484910,50,120
1494429,49,144
1429203,51,125
1492517,30,144
1458885,26,134
1407434,26,164
1407071,60,162
1430798,18,125
1491643,37,160
1458792,46,121
1474153,53,157
1404083,19,159
1428432,43,174
1490555,34,137
1446060,14,146
1435840,27,124
1438763,17,177
1451892,38,164
1411063,32,152
1499097,17,141
1490233,19,175
1434791,34,169
1492230,47,188
1429753,28,124
1414337,59,155
1441187,52,124
1464252,50,143
1447884,20,139
1458750,29,134
1409079,17,179
1447727,49,179
1400994,29,181
1495394,57,133
1414193,51,142
1426375,55,137
1449239,60,170
1426192,52,153
1425156,34,148
1492304,56,158
1403818,20,143
1471912,38,155
1441665,46,195
1440137,40,121
1435299,24,181
1442881,36,142
1419211,57,195
1478136,21,156
1444519,56,138
1471725,19,139
1462446,19,162
1455354,57,168
1425800,33,160
1451865,39,193
1415759,39,122
1494516,12,128
1435416,57,190
1498363,40,165
1408105,55,185
1489456,24,155
1480844,24,123
1491280,55,128
1421937,42,140
1424875,52,142
1414758,53,125
1490682,21,135
1430503,60,130
1497206,58,150
1495574,40,155
1417496,21,161
1408536,46,137
1408525,57,164
1483121,20,129
1479969,18,189
1485347,45,123
1482824,41,181
1449307,34,167
1403579,21,131
1417522,15,120
1407403,36,190
1434101,34,174
1437510,41,181
1447056,27,176
1440234,38,128
1472754,25,167
1425286,60,186
1403839,20,136
1489948,37,182
1478327,25,157
1429091,56,152
1428120,32,188
1449434,30,166
1432971,29,131
1402883,14,166
1429141,23,126
1446048,35,133
1434906,33,177
1407556,13,127
1487765,12,176
1444526,59,161
1476869,49,189
1480736,58,121
1402879,32,170
1479018,48,147
1482031,15,194
1423513,24,170
1449887,26,148
1435897,56,149
1455802,19,126
1416467,16,167
1431622,29,157
1406815,16,186
1443975,36,185
1466136,21,148
1427832,45,127
1479909,18,169
1414996,50,164
1451595,17,169
1441507,33,163
1419316,51,155
1443940,27,147
1483361,58,139
1497068,23,159
1464802,49,173
1456082,60,177
1483672,25,158
1444810,12,171
1485072,51,133
1443383,14,148
1420429,35,135
1421490,45,126
1488950,15,193
1411825,20,140
1465811,29,121
1401410,59,181
1403002,24,195
1412625,33,134
1440499,18,141
1405555,15,162
1493108,37,188
1435367,26,161
1425552,31,125
1426711,49,185
1463876,57,173
1483971,16,155
1478739,59,186
1457970,25,177
1479717,18,158
1477793,51,176
1441071,57,131
1486597,56,181
1492042,21,186
1494466,43,148
1493971,55,162
1471327,18,155
1431965,46,136
1495668,53,120
1404935,58,175
1467748,15,137
1410349,56,125
1437165,13,141
1471968,17,194
1486992,18,127
1415867,12,127
1451633,59,160
1416566,23,158
1409844,26,178
1410819,48,157
1496534,51,145
1445270,16,134
1459168,38,160
1479091,22,144
1406035,34,139
1405001,53,173
1482711,59,177
1461287,15,129
1419436,60,192
1458561,30,169
1407258,28,156
1474615,16,159
1438851,54,144
1427137,21,160
1444957,30,138
1460464,45,159
1428499,17,131
1433733,39,121
1491622,48,148
1475945,38,154
1473848,15,127
1463901,56,121
1496596,29,185
1434669,30,133
1469543,28,166
1414469,28,170
1499931,46,166
1421212,37,160
1414720,59,157
1477887,24,162
1443973,12,169
1423498,20,161
1455860,42,187
1444399,39,126
1483690,40,149
1446999,33,159
1429187,25,185
1467572,17,131
1422176,26,141
1418667,59,178
1412962,12,170
1432325,25,188
1411271,54,131
1413068,56,193
1462736,59,132
1408268,33,195
1429049,13,165
1471780,25,174
1478619,22,190
1458500,44,184
1431002,46,172
1425069,44,165
1465456,20,153
1496833,23,159
1417515,34,186
1494594,36,174
1487191,55,192
1458977,45,122
1495704,60,170
1496830,58,161
1454451,18,187
1448651,12,151
1429582,53,171
1470314,28,195
1402619,17,146
1442557,39,157
1414689,43,174
1454710,27,159
1465879,42,174
1404217,49,136
1462788,40,167
1404733,60,135
1424399,19,144
1428410,41,160
1444928,36,177
1414314,36,192
1458466,21,186
1471177,47,176
1406867,32,165
1430788,47,135
1441422,45,143
1443432,52,124
1496109,31,157
1496033,20,131
1410473,13,166
1407343,21,188
1417041,18,125
1482202,32,181
1472869,22,159
1444393,51,123
1454515,17,120
1464899,15,193
1412581,32,195
1427462,24,160
1484556,27,185
1468445,40,131
1444840,33,176
1453729,13,158
1447436,23,166
1470032,49,186
1451317,14,137
1406104,27,194
1442518,44,172
1405275,60,120
1479229,44,171
1471207,49,165
1408483,13,190
1478447,31,175
1423155,44,175
1476046,49,126
1414703,27,153
1431992,12,129
1486759,53,136
1452336,58,164
1466650,21,188
1482367,31,181
1409143,41,146
1409218,37,124
1411206,54,146
1406351,35,163
1419168,58,168
1474955,26,120
1423892,58,187
1488162,48,141
1486041,30,173
1461488,59,195
1412804,47,171
1485848,37,160
1431271,54,140
1477441,30,148
1455310,59,172
1427755,48,186
1447798,28,121
1444418,27,169
1454050,13,138
1499478,46,156
1437950,46,150
1406423,12,179
1482324,23,142
1414092,59,155
1472624,33,183
1439160,47,130
1489345,38,122
1414907,48,165
1416330,13,120
1439763,39,186
1487051,23,173
1499988,35,140
1458004,29,152
1441146,47,181
1437538,43,183
1431507,38,138
1420445,58,182
1451377,36,130
1491956,50,163
1421257,56,172
1417947,24,177
1449961,21,147
1444147,57,139
1405100,51,166
1424293,32,191
1477138,25,125
1458629,41,151
1407571,33,165
1454438,32,157
1491319,28,195
1480193,57,172
1425792,40,194
1465491,39,177
1410142,12,151
1424361,22,169
1423588,45,181
1435094,13,192
1471134,37,189
1487579,54,153
1454827,16,195
1496047,56,161
1422600,31,175
1457414,55,176
1417134,24,165
1472083,21,178
1404062,24,135
1493177,21,132
1427653,59,177
1470783,16,139
1446663,40,188
1484235,36,120
1479269,50,127
1472483,16,156
1471301,29,175
1451863,22,161
1494565,39,194
1456993,43,161
1452447,40,166
1499645,54,161
1493501,13,137
1492770,59,174
1493387,27,193
1458058,17,171
1428308,44,122
1489492,50,133
1447859,55,147
1454600,56,185
1430152,49,157
1422485,20,148
1485316,23,137
1434435,46,148
1484616,30,176
1480286,32,151
1490230,21,183
1416844,53,193
1427336,29,133
1414102,60,154
1423431,46,178
1449203,23,151
1434891,26,126
1499066,47,143
1483583,19,188
1438905,33,173
1444122,49,161
1456521,39,131
1432343,41,155
1427814,27,170
1492386,26,121
1492864,58,122
1483495,39,169
1444448,38,133
1416914,27,141
1424777,47,195
1435642,40,193
1425590,49,162
1449026,57,124
1464525,25,175
1484346,20,153
1476802,15,190
1495671,42,170
1439968,35,122
1435317,53,179
1415682,33,121
1446587,21,131
1423511,34,158
1466327,43,166
1453532,58,152
1417360,13,158
1494193,25,129
1480123,23,191
1488279,32,166
1460301,15,131
1415782,52,172
1492435,45,155
1432779,30,131
1493309,40,147
1437186,48,178
1434875,59,155
1453570,38,156
1459041,57,186
1492412,60,143
1489326,52,172
1490160,17,150
1444053,42,130
1444057,27,156
1441781,39,132
1400514,58,160
1475498,13,165
1478181,47,189
1472450,34,171
1458109,60,189
1494108,42,186
1454658,34,185
1446129,36,190
1411581,59,184
1434864,17,132
1432940,21,183
1459902,19,185
1440632,12,128
1403445,35,182
1469838,12,150
1482876,41,146
1474652,14,164
1464902,40,191
1455006,14,139
1490279,25,125
1492627,34,187
1443460,17,139
1426341,59,145
1469051,23,169
1447083,25,189
1462581,17,195
1497287,55,187
1482218,34,135
1464198,35,126
1413900,50,145
1405506,23,154
1415937,19,181
1483286,51,169
1427448,40,170
1422663,55,193
1482191,51,175
1400043,36,181
1432513,56,154
1466095,37,143
1497031,36,188
1428662,25,130
1410562,54,136
1473340,19,134
1413998,49,122
1420819,31,144
1405687,34,120
1436068,38,143
1457378,24,161
1406079,49,165
1466346,47,175
1443835,39,163
1428300,52,188
1475668,56,172
1492020,29,156
1416930,51,164
1463690,53,137
1438850,41,170
1428723,16,161
1453097,14,127
1459636,21,195
1476989,16,187
1480875,25,140
1483257,52,153
1436392,20,136
1437721,36,191
1426561,27,155
1412427,14,178
1429748,34,164
1459719,46,193
1449246,44,184
1437765,49,131
1435813,36,182
1473351,51,164
1441979,28,163
1415755,45,138
1424181,51,153
1435169,47,192
1404854,44,140
1435239,36,185
1498739,58,171
1484633,27,126
1466952,43,140
1470627,12,195
1481302,34,188
1498461,46,143
1432283,20,160
1434816,24,139
1445666,45,195
1472777,52,194
1474892,13,153
1439234,25,180
1445862,37,151
1428465,43,120
1474389,24,174
1484275,41,157
1441542,23,160
1421917,27,158
1461752,25,194
1405899,43,151
1492855,55,172
1492741,14,153
1435127,43,173
1487304,57,150
1456689,36,175
1414814,60,152
1415169,37,140
1455819,43,183
1448563,32,146
1451288,35,129
1415588,19,130
1408462,50,160
1413004,19,153
1484009,32,130
1455386,27,194
1496455,47,131
1436298,30,167
1456306,50,170
1464415,23,125
1473750,15,175
1415890,51,176
1434068,50,175
1447350,29,128
1481406,17,125
1434035,47,194
1418384,49,122
1435503,52,154
1441080,43,172
1466219,28,132
1480165,42,126
1479634,16,167
1498538,40,186
1449467,15,161
1414167,48,169
1422107,53,141
1458537,55,174
1444732,39,143
1457150,13,153
1436241,58,179
1476779,44,165
1479980,55,134
1419958,44,154
1464214,22,124
1405431,43,189
1489473,34,123
1479940,31,182
1438679,16,126
1434311,36,175
1478680,32,139
1403214,60,123
1424759,13,127
1415254,43,131
1442734,29,139
1410841,16,164
1454367,12,127
1462884,42,182
1463412,28,150
1463828,21,137
1459983,37,144
1496767,29,130
1439123,16,170
1484152,26,171
1407310,13,164
1464742,58,160
1480816,27,179
1425722,58,154
1441190,60,195
1487757,14,127
1405895,30,142
1464170,22,158
1439494,32,131
1448695,58,151
1440812,50,121
1455410,12,191
1467056,20,189
1477271,51,137
1490047,15,183
1433991,35,122
1470887,48,176
1457707,51,186
1495481,42,169
1475486,37,194
1487347,23,166
1471758,26,158
1487373,36,160
1497134,57,125
1464035,26,194
1452654,38,145
1479213,45,174
1486985,50,149
1418428,13,185
1405316,58,133
1461683,14,168
1424958,27,153
1434911,50,131
1488849,30,187
1483654,58,130
1472448,18,181
1460782,59,172
1452303,47,143
1420157,18,153
1483443,56,129
1484505,46,153
1460941,55,123
1467548,46,174
1431437,44,165
1482268,39,168
1420902,46,135
1462158,24,178
1419033,20,147
1439694,53,192
1475428,32,123
1456984,54,158
1433407,38,178
1409502,34,188
1424013,16,190
1419470,27,120
1401830,20,183
1456852,51,190
1428246,57,162
1482843,34,133
1408452,56,120
1468426,45,160
1493327,54,153
1409398,55,144
1461164,46,133
1475684,56,128
1425731,54,130
1457569,40,144
1402266,53,152
1402441,31,143
1423794,57,124
1492624,35,158
1486949,24,173
1400949,47,174
1411934,41,148
1426129,31,173
1400400,52,170
1478791,45,146
1497463,41,135
1423504,20,125
1489188,54,187
1437364,15,149
1408526,30,124
1466341,12,131
1466088,41,174
1436447,21,138
1407263,59,166
1498446,26,150
1438516,59,150
1482730,43,129
1454479,47,121
1445260,16,157
1473273,43,146
1464466,21,122
1498867,60,162
1442890,60,189
1414288,46,192
1496133,40,184
1418420,48,145
1438316,58,173
1423116,52,131
1452680,14,179
1457636,31,195
1403314,45,185
1443510,21,138
1406608,27,149
1487539,48,185
1428794,21,174
1459756,12,140
1401370,32,190
1436729,40,174
1468946,15,142
1450425,58,167
1400503,24,134
1460758,46,184
1437122,53,165
1416406,14,133
1409431,59,168
1465015,40,127
1490472,25,155
1463838,32,175
1416382,22,147
1447199,26,171
1470896,35,193
1486502,19,187
1410067,48,187
1448626,34,129
1434699,15,182
1451548,20,138
1414883,52,181
1499323,32,159
1441166,38,186
1491533,49,170
1426136,24,159
1411384,43,181
1457071,14,134
1429461,23,157
1401171,56,195
1493652,31,134
1486250,27,158
1424896,24,146
1445729,36,181
1422471,35,123
1409068,41,147
1462538,41,133
1483649,40,181
1465882,37,131
1458668,44,121
1441114,16,165
1434208,57,168
1425273,23,147
1456279,58,144
1467706,24,146
1418895,60,186
1499082,58,163
1422312,14,151
1491136,39,174
1456170,46,144
1468154,39,140
1459656,32,123
1432056,29,166
1436370,24,169
1431786,33,143
1467113,39,153
1447451,20,177
1482052,21,145
1405577,43,146
1401232,30,194
1476852,58,154
1476585,52,137
1446983,53,166
1499653,25,136
1482097,34,180
1450665,14,120
1469731,58,194
1463493,41,167
1493409,41,155
1420609,49,122
1493420,55,163
1433391,27,184
1460401,19,174
1456896,13,184
1458167,38,138
1440197,29,176
1464852,37,141
1432358,31,142
1457861,34,138
1406678,52,187
1480876,44,152
1487201,36,139
1499705,38,130
1432196,36,152
1478304,49,148
1492302,36,160
1471860,18,193
1490634,18,186
1471953,31,156
1413507,39,155
1427508,41,149
1435902,15,195
1443260,37,177
1451010,19,144
1412066,51,181
1415533,41,169
1475680,25,155
1427880,17,120
1453371,22,127
1478062,50,182
1435600,16,128
1406158,59,174
1458435,49,178
1401772,38,154
1437502,48,187
1435801,44,193
1420322,22,162
1415549,20,164
1476238,20,144
1440460,15,120
1470776,59,183
1414697,37,183
1458981,36,166
1497502,51,128
1493504,16,191
1447413,34,124
1488481,23,122
1452923,28,121
1487185,39,141
1414971,30,195
1461434,57,143
1425763,28,158
1410426,14,147
1416943,45,190
1435130,60,167
1458562,58,126
1439403,35,163
1462396,27,159
1473306,39,183
1425966,53,143
1495285,48,173
1424510,19,150
1403111,13,170
1430087,58,120
1454753,32,156
1484743,37,147
1421716,46,123
1470934,13,147
1422225,53,194
1493183,29,178
1407663,37,144
1415481,32,151
1454117,45,148
1466533,54,131
1445372,43,143
1400034,40,147
1453738,35,166
1465214,38,173
1462537,49,171
1424600,30,123
1455902,24,120
1443654,19,126
1449199,45,165
1416159,27,122
1420295,53,158
1489956,47,140
1443836,57,139
1453211,46,138
1470873,39,159
1464504,21,156
1435654,39,150
1432599,19,190
1415908,60,182
1468750,25,177
1411587,45,147
1419065,40,164
1459130,49,168
1485398,41,124
1413318,32,128
1477157,47,147
1496240,52,188
1433233,22,158
1433433,46,156
1443945,35,134
1446952,59,182
1491528,40,177
1461391,49,145
1491008,44,143
1415459,29,140
1416161,28,186
1459203,52,159
1431008,49,191
1496082,23,182
1496129,50,155
1484253,36,154
1490148,51,124
1437275,57,148
1473998,37,157
1446234,47,169
1475348,55,186
1454888,34,134
1438630,58,170
1456462,35,150
1425047,51,134
1482753,38,188
1431541,30,187
1420767,47,173
1469528,34,153
1451585,32,183
1425039,45,195
1442212,24,123
1432775,29,188
1414622,26,145
1464402,21,170
1452404,52,186
1438510,58,175
1445043,24,166
1457075,55,161
1445235,12,126
1432388,57,168
1479487,33,131
1414863,12,159
1462427,12,129
1400847,19,153
1498067,58,131
1424435,21,164
1414221,59,178
1440525,29,166
1457826,50,157
1415851,22,121
1493105,51,186
1491844,50,176
1469385,36,147
1430677,21,151
1445612,49,147
1477581,18,162
1415771,56,170
1412958,24,186
1450742,42,132
1461091,43,160
1467546,31,178
1486142,50,160
1466848,37,180
1493018,17,172
1460778,20,166
1410093,48,181
1476069,46,138
1454260,51,141
1449767,50,134
1449899,19,162
1472673,29,176
1409728,13,139
1420148,19,143
1466566,49,168
1441242,42,191
1484878,55,152
1475019,24,188
1476983,43,141
1419427,20,184
1493681,35,140
1457521,50,169
1453010,57,177
1406832,15,138
1446086,39,132
1410516,36,168
1436932,60,181
1457269,54,158
1415400,43,127
1468303,56,120
1484809,43,188
1454269,29,154
1407391,24,149
1403872,60,194
1454480,43,189
1490577,43,165
1409243,47,124
1421700,27,183
1445156,32,186
1422150,29,186
1441973,15,175
1413140,14,189
1418136,34,182
1414019,27,124
1437890,39,159
1408499,58,132
1494601,38,155
1408020,46,173
1409962,36,142
1481294,15,158
1477503,36,168
1401970,37,181
1450550,42,126
1487775,19,155
1496982,34,153
1442921,28,136
1426202,21,144
1460539,40,129
1431567,49,186
1432850,18,187
1406791,58,180
1442752,33,162
1479128,29,170
1411699,33,173
1404693,53,165
1404100,36,139
1480913,36,166
1415171,39,188
1499299,21,166
1453562,39,132
1431475,18,129
1412402,56,178
1487836,53,176
1410263,50,120
1491000,36,122
1463853,15,189
1412341,52,164
1496794,57,120
1471607,52,166
1453136,44,177
1443479,47,144
1490692,23,158
1465527,46,145
1499045,14,184
1470258,49,181
1492333,35,148
1405116,26,144
1428326,39,157
1435434,42,141
1432984,19,188
1481545,40,131
1467965,21,153
1495872,39,177
1461180,16,160
1457844,38,124
1425191,12,187
1422413,36,195
1480150,55,188
1469213,15,144
1477153,44,156
1499106,30,160
1449481,39,147
1496404,32,159
1481501,48,179
1429889,40,129
1406939,31,162
1475625,35,155
1420128,50,125
1425397,60,174
1473932,52,150
1474093,52,144
1479136,26,124
1438760,51,157
1425430,54,163
1429319,55,139
1457275,27,178
1456968,55,146
1415641,30,169
1402928,55,163
1406332,35,147
1499825,51,129
1486687,16,126
1487383,34,183
1467283,43,154
1450135,22,174
1491490,55,195
1480953,15,173
1423087,49,168
1419721,23,189
1442767,37,120
1439380,40,172
1473316,55,190
1495934,21,182
1472622,16,132
1451871,19,127
1402485,27,165
1411327,14,183
1439208,59,171
1432421,18,189
1459393,58,160
1400704,39,161
1404218,17,163
1439999,21,188
1476801,57,174
1408497,26,142
1458111,19,186
1436866,16,149
1452428,20,167
1402355,23,138
1480403,55,132
1471733,55,159
1478916,52,146
1413862,23,193
1432695,29,179
1443500,26,132
1445008,46,188
1426062,30,195
1489436,52,141
1498209,21,149
1484071,35,123
1453402,38,139
1428958,25,151
1468952,14,186
1460516,14,191
1454972,23,190
1497836,21,185
1409946,14,125
1486281,48,191
1438647,25,164
1489475,39,193
1401485,57,147
1469014,26,185
1444299,48,122
1498572,45,139
1429749,39,190
1497393,55,161
1455778,33,145
1493263,32,134
1446599,20,168
1453395,55,131
1407128,24,131
1403526,45,145
1402910,58,179
1450070,41,174
1496732,45,192
1476628,42,157
1480999,58,187
1409415,19,144
1467696,56,174
1443580,48,131
1414120,49,179
1416289,24,135
1441902,53,146
1424862,31,153
1405479,29,186
1401959,53,184
1405717,38,177
1418787,30,121
1444947,48,162
1445123,42,157
1401789,54,141
1474985,29,135
1465609,24,158
1458460,16,184
1407552,59,164
1405588,33,176
1417007,42,140
1412152,17,131
1415094,13,124
1457400,49,123
1423110,28,133
1432262,14,180
1411243,16,178
1465939,37,127
1457526,17,192
1498383,45,130
1468930,38,185
1417554,37,192
1462301,40,133
1420282,42,133
1446295,30,137
1460726,49,147
1483402,13,123
1463710,38,168
1483138,32,158
1407802,34,142
1432099,39,189
1422608,53,168
1427276,13,158
1458917,27,125
1421475,55,154
1477471,29,185
1452263,39,127
1443904,24,123
1435323,25,171
1429969,14,150
1491893,14,125
1418360,56,169
1499121,18,160
1432571,32,172
1470834,23,142
1468096,22,185
1401374,35,150
1458938,41,143
1427217,15,130
1488493,49,176
1448713,55,173
1400233,44,186
1465148,23,141
1486913,42,147
1493412,28,131
1475183,36,147
1453521,49,137
1446038,41,126
1425367,27,163
1460341,16,154
1437121,59,169
1408257,31,131
1455949,32,144
1482902,33,193
1417823,20,126
1477127,57,175
1492406,44,188
1446352,60,154
1435693,31,172
1406631,57,193
1407655,29,144
1486028,30,124
1422694,22,131
1440900,39,135
1474683,28,121
1403500,20,169
1450189,19,162
1441344,14,188
1410025,57,134
1492387,23,180
1437987,28,168
1482325,30,192
1495439,51,187
1450988,37,177
1435720,46,172
1433936,49,186
1497943,54,143
1499249,39,189
1438163,24,174
1444973,53,134
1443324,16,132
1492180,44,157
1437097,26,169
1484052,44,186
1451767,38,154
1495696,27,124
